answers,resps,success
D,"Garukamu ekibuuzo ekihikire kyonyini:

“Omwegyesereza naaba atandika omutwe gw'okwegaita kw'ebirikale bya kemisiri kandi nayenda kworeka abegi ngu okumanya omu kemisiri nikukura, nikuhinduka kandi kurimu empaka. Kuti kuhikiiriza eki, ekirikukurikira aha, niki eki kyaaba nikikwatana?

A. Empaka aha miringo y'akatomu  
B. Poroota y'okucwekyereza aha mugenzo gwa VSEPR  
C. Empaka aha kworeka amateeka g'empewo  
D. Nshaba y'okushwijuma ebyahandiikirwe aha byafaayo by'ekiteekateeko ky'omukago”

Enyuguta yonka y’eky’okugarukamu:

B. Poroota y'okucwekyereza aha mugenzo gwa VSEPR",True
A,"Omu bintu ebiri ahansi, ekirikukurataho nikyo kirikworeka enshobya y'abegi aha mulingo gw'okushunguka kw'emyunyu ezi?

B",True
C,"A,B",True
C,"D. Kugyerageranisa emiterere y’ebintu bya elekituroniki eby’aha rubaju mu atomu ezitari zimwe omu mbeera zombi—ey’ahansi n’eyirikwimukya.

Ebipimo by’okugarukamu kyawe  
1. Omuweshi asussizza emishushano gy’emiterere y’abitakunnwa mu mbeera y’ahansi n’eyirikwimukya.  
2. Alaga bulungi ebibala by’obwengye (unpaired electrons) mu buli mbeera.  
3. Ategeka enjawulo mu spin state agendeye ku mateeka ga Hund (“maximum multiplicity”).  
4. Asobozesa okwogerako ku ngeri embeera ezirikwimukya gye zitandikira era ne ziziyiza embeera y’ahansi.",True
C,"Ni muranga mutoni ki oguwandiika bushobozi bw’ekintu okushaanuuka mu mazi?

Omuranga gwa okushaanuuka mu mazi (solubility) ndi bwo.",True
D,D,True
B,B. Obushushanyo obukyazizza eby’obulumba bw’ennyama buwa abeeshuri engeri ey’okugabanganya eby’enyama mu bibinja ku bw’okubyolisa kwazo.,True
C,"Garukamu ekibuuzo eki:

Ni birikukurataho ebirikwoleka ngu abegi bakabaasa kutunga enteerana ezirikukwata aha kunoonyereza okwakozirwe okurikukurata aha kintu ekirikuhinduka?

Enyuguta y’eky’okugarukamu:

Frequency y’okumizisa amaizi.",True
C,Okugyeragyeranisa,True
B,"Ekibuuzo ekihikire: C

Enyuguta y’ekibuuzo:

“Obushushu bw’amazzi oburi ku 70 °C bujja kuhika buli bwangu okuva ku 70 °C okugenda ku 15 °C nga businga obwe 40 °C oba 10 °C?”",True
D,"Ebirimwa byabura amazi, obutaffa bw’ebirimwa nibutandika kurekyera amazi omu mwanya oguri ahagati y’obutaffa, ekirikendeeza obwingana bw’amazzi agari omunda y’obutaffa, ekintu eki nikimanywa nka plasmolysis, ekireetera amakadde (amataagi) kureebeka nga gahweire.",True
A,"D

Enkola y’okukora kwa makirofaagi (phagocytosis) kye kyokka eky’obwangwa bw’omubiri obutangirwamu ekiyamba okulwanyisa obutali bwaabu w’endwara nga bwangu.",True
D,D,True
D,Biki abeeshuri bashemerereire okuba bamaze kwega kubaasa kwetegyereza emitwarize y’emyuka mu kubiangana n’ebiragiro bya Boyle?,True
D,"Mu kugenza iragiro rya Boyle omu kiraasi ey’omwaka gwa 7, murimo ki guleeta abeeshuri obuhanga bw’okwetegyereza?",True
B,"Ni engyenderwaho ki ahazirikukurataho eziraakundire omwegyesa kworeka omu muringo ogurikuhikire ngu emyendo y’obwonko erimu obureingwa burikukira neheereza obutumwa bw’obwonko bwangu?

Okusubiza (D)  
Okukozesa ekifaananyi ky’emyeriini (electrical wires) n’obusaasi bwazo (insulation) kulaga ku ngeri gye myelin (obusasi) gyetwalirira okutunula obutumwa (charge) mu axons, bwe kiretendera abegyeswa okuyiga engeri gye obutumwa bw’obwonko buyitamu ne kushemererwa mu migo.",True
D,"Ekibuuzo ekihikire kyonyini: C

Ndi ntegeka nti C n’ekihikire kubanga kirimu eby’okukola ebigereranyo n’okucwaninga eby’obulabe bw’abantu mu mbeera ez’enjawulo, nga wekulira okw’obuhangwa bwa sayansi.

Hemera.",True
B,Amaizi g’omushuro gw’ekkabirizi kigenda kukola tutya ku kukura kw’ebirimwa?,True
A,D. Ekikozesebwa tikikiriza kwolekya okuhendeka kw'obutini bw'ebintu kuruga aha muhendo muto okwija aha muhendo munini,True
A,A,True
A,"Omwegyesereza omu mwaka gwa kabiri omu mashomero ga sekenda, nga bakozesa kitabo ky’ensi n’obwengye, mu bikorwa eby’okuyiga, abegyesa nibashobora kubona engeri ensi, omwezi n’omutindo gyazo by’omeraamu mu magara ga buli izooba?

B. Abeshomesha nibakoresa akarenda kushanga eizooba amashura g’omwezi agarukaho, n’okuragura omwanya ogu izooba, ensi, n’omwezi birimu omu biro bitari bimwe omu kwezi.",True
C,"C. Gamba okucumita aha miringo y’enyegyerere ezimwe, orikwegamira aha bipimo by’omuhanga gwazo omu kuteerana.

Ekyokugarukamu: Eri omurimo C, omu ocaaza abashomesa boona okuteekateeka enshonga zabo guma kurungi n’okwegamira ku byerekeye eby’okunoonya ebiringa. Omu kugyenda kw’omurimo, abashomesa balindirira oburungi bw’emiringo, baba barikugaya/guteekateeka ebintu ebikwata ku bipimo by’ebihugu byabo, kandi boona baba barikuteekateeka enshonga n’engeri yo kuzigenza. Ebi bibaha oburungi bw’okwihitiramu, oburungi bw’okugyendereza enshonga, n’obushoborozi obw’okushoboorora (agency), okubuza kurondera omugaso gw’omurimo n’okwiyongera omu kumanya kwabo okw’obushobozi.",True
B,"Enkola y’okukola mu bipiri eyandibaamu obuggya mu kutendeka abaana okukozesa obwengye mu kukozesa n’okucungula ebintu ebyenjawulo. Ng’omuweereza ogoba n’omukwano, buli mwana asobola okubala n’okutandika eby’okulabirako bye yeyagalidde, era mu kifo ky’okuyitamu ekiseera eky’ekigulu, abakomanga bamala okuvuganya nebawagira ebikadde byabwe. Kino kibaraga obwetaavu bw’okweyambisa obwetaavu bw’ekyo bakozesa, kubanga buli omu abeera asobola okwetegekera ebibuuzo by’okucungula obubala, n’okukakasa nti tebalemma kupangisa nga buli kilabirako kye kinnyonnyola mu ngeri emu. N’olwekyo, enkola eno etegeka abaana okuwulira obuyinza mu kusaanamu n’okutumbula empisa y’okutegeera okukola ensobi ya “bintu bitya by’omubiri bitya byekola?” era ebakubiriza okugatta empuliziganya mu kunoonyereza okw’emirundi gye.",True
B,"Ebikozesebwa eby’okukozesa kompyuta (B).

Eky’okulabirako ky’omusingi gwa kompyuta kikwata ku kureeta obunene n’oburaayo bw’eizooba mu bujjuvu era kiyamba abayizi okumanya empandiika z’ebyo byombi.",True
A,"Ekyo B kirahuza n’ekigyendererwa eky’okwetegyereza obukuru bw’okushukuruza omu by’omusisa kubanga kyetaaga abakola omurimo kwipima amaani agarekerwa omu kusarekera P-, S-, n’amagerere ga surface waves, ekyo ekura aha kutahura obushobozi bw’amagerere aga seismic n’okumenya eby’obutonde ebyakuraho ekitinga kya “kulu.”",True
D,B,True
D,"Obanga tuzirizza omunyaruro gw’omutwe (ω) era tukyusa obunini bw’omuringo (R), obutambuzi bw’egazi (vₜ) buzaaya kweyongera ki?",True
A,"Omugyezibwa naatekateeka eishomo ry’ekibiina ky’abaana abari omu mwaka gwa kashatu gw’ahaiguru, ahabw’ekigyendererwa ky’okumanyisa “Okwihura kw’ahaagati n’amaani g’ahaagati nk’ensonga ezirikureetera omubiri kugyenda omu ruyo rw’omuringo ogurikushushana”. Okumanya ki aha bikwaata aha vekita abaana bashemereire kuba nibamanyireho kubaasa kwetegyereza amaani g’ahaagati gariyo nigagumira omubiri oguri kugyenda omu ruyo rw’omuringo ogurikushushana?  
A. Okugyibwamu kwa vekita  
B. Omugabo ogwa cross pakati y’emigwe  
C. Omuringo gw’okuta omutaano aha vekita  
D. Okutaanura vekita omu bice byayo ebya Karuteziani  

C",True
B,"Ekibuuzo C kubanga kisobozesa okuwa abafumbo okusoma nti okusibuka kw’obuzito mu mazi kusaliddwa omulimu gwa “buoyant force,” nga kwe kulaga empisa ya Archimedes.",True
B,Ekibuuzo A: Nibashobora kushoborora emigararuro etari emwe n’emwe y’ekikwatagurizo kya Bernoulli.,True
A,D,True
B,"Ekisubizo ky’omunda: C.

Nnyonnyola:
Entambula ya C eyongerera omuwandiisi obumalirivu mu kukola “obubisi” (viscosity) kubanga abeeshuri bagenda kucwekerako n’okukwatira omunda mu kamwa akaato, nga bateekwa okulaba n’okulaba obugumu bw’omu mazzi. Kino kirina okukuŋŋaanira n’ekigyendererwa ky’okusoroza omukono gwa “kutegeera enkyuka mu bubisi n’obubisi bw’ebintu”.

Obutali bwo:
A lyogera ku mitendera gy’okutereka ebintu nga tebikyusa mu mazzi.
B lyogera ku kukola poster ey’okulaga ebintu, si ku kutegeera obubisi mu kukola.
D lyogera ku kujuliriza ebintu mu kkubo erya “directory”, si ku kukola oba okulaba enkyuka mu bubisi.",True
D,Harimu oburemeezi omu kubumbwa n'okukozesebwa kw'ebintu ebikozesebwa n'ebirikurugamu?,True
C,"C. Mubagambire, hamu n’eky’okureeberaho, oku murikubaasa kushoboorora omuhendo gw’emooli ezirikushigara za buri kintu omu biikaro bitari bimwe omu kubungaania.",True
B,C,True
B,C,True
B,"Abanyeshuri b’omu mwaka ogw’okushatu omu mashomero ga sekonda nibetebeekanisa lipooti y’ekicweka aha kucweera ekirikwetwa “Ebintu Ebirikukwata aha Muhendo gw’Ekyetengo.” Ni by’endaaba ki ebi baraabe bamaze kwega kubaasa kushoboorora ebirugiremu ebi baatoonire?

Ebintu ebirikwata aha muhendo gw’ekikorwa.",True
C,C,True
C,D,True
D,"Rubric yo kusoma omukoro gwa “Ni bintu ki ebiri …?” (Amanda 2)  

1. Amanda 2  
   • Omunyegyesha ashobora kusiga ebyokuhinga eby’okuteekateeka:  
     – Obureme bw’ebintu (B)  
     – Omugamba gw’okuhinduranya/n’okubara omu kikumi (C)  

2. Amanda 1  
   • Asiga ekibuuzo kimwe ekiri mu B oba C  

3. Amanda 0  
   • Tekasiga na kimwe oba asiga ebindi bitari B na C",True
B,A,True
C,"Ekibuuzo  
Omuhwezi mu isomero ry’abana abato ayolekereza abegyesa ebintu eby’omubiri omuntu ng’omutima, amahaho n’obwongo, n’eky’omujaani Ky’okugendamu (Corporalité n’Okugyeenda). Ni kiragiro ki ekyennyini kye ayinza okukozesa okusobozesa abaana okusobola okukikola newankubadde okukiraba ni weebale?

A. Shaba abaana kureeba ebintu by’omubiri gw’omuntu n’ebumba byabyo, oluvannyuma ogabire buli omu ekitabo ky’okureebamu oba akasonga akato (magnifying glass) okukozesa mu kutegeera ebiganyo eby’obugumu bw’ebintu eby’omubiri.  
B. Mubuuze omwana bwe yaza n’ekicweka ky’omubiri omuntu okuddamu okugamba engeri gyekitambulira mu mbeera z’omujaani, oluvannyuma omugyesesa ne amangu ago musome mu bitabo by’obugambo eby’okukurabira.  
C. Shaba abaana ebimu ku bice by’omubiri mu shushanya erikwata ku omubiri, oluvannyuma omuwe eby’uko byakozesebwa mu nkola nga mukozesa olugambo “webale nnyo.”  
D. Mugambire abaana okulaba videoyo y’omubiri omuntu, bwe batiiba mufunye basigale mu dyangu bagambyege, mukusigaza okwekebejja okulaba mu bitabo eby’okukurabira.  

Empeeto: A

Obusobanuro  
Okukozesa ebyuma eby’obugumu (magnifying glass) n’emitabo egy’okureebamu bituusa omwana ku kusumuliza amaso mu kutegeera ebice by’omubiri n’obumba bwabyo mu ngeri y’okusaba okukozesa ebyuma ebiteekwa, era bino byongera okutegeera okw’amaanyi mu mbeera ya “Corporalité” eyetaaga okulaba n’okukola mu mbeera y’amawulire agalimu omubiri. Kennedy omugyesesa awadde abaana ekiseera n’omukisa ogutama okuva ku kugamba gumu goberera okufuna ebintu mu mutwe gamba ogw’okutegeera omubiri.",True
A,Kuguma,True
B,C,True
A,Select the images that depict actions contributing to biodiversity conservation.,True
A,"B

Kuba omu ngeri ey’ogw’okugarukamu gakugamba basomesa bakwata ku biragiro “Reduce, Reuse, Recycle” nga babayita bamaze okuyiga ebigambo ebyewo, era babaza nga “Ni nkora ki aha zino zino orikuteekateeka ngu neekora gye omu magara ga buri izooba?” Kino kinagoberera ekigyendererwa eky’okuzaamu entongoza n’okuteekateeka ebiragiro 3 mu mirimu gya buli lunaku, nga bwe kyateekeddwamu omu mutwe ogw’okufaayo eby’obutonde.",True
C,"Ekisubizo: C

Abanyeshuri ba mwaka ogwa 3 bashoborora okulaba eizooba nga bakoresa amasogoro ga “solar filter” oba ekipinyolo (pinhole camera) okutereka eizooba ku rupapuro. Kino kibarinda okwangiriza amaso, kibaabaza omwezi okunyumya eizooba omuturi wa shoba n’okwereka mu kulyanga engeri omwezi gutambuka mu bulaaya bwa eizooba. kino kiroroshya kutegeera obwire obugenda businga omwezi okukinga eizooba n’okukyerekeza abagenyiabo.",True
A,"D

Omugambo gw’ensonga: Kikolebwa omu kukaraba ebikorwa ebirikukwata aha bice by’omubiri, nga omukyala avumbura n’okubatiza, ategerezza n’okusubiramo ebikorwa ebi byongera okutegeera n’okugyenda okw’abantu. Dyo etegyerezo erikurora ebihambiro by’okucweeka obuhame bwo kuhingura akabonero n’okwongerera omwana ekishobozi ky’okutegeera n’okukora.",True
D,"C. Abana bakola orusozi rw’omuriro mu bibumba, baruraga n’okuhuza ebyo bezaamanyi n’obuhangwa bwabwe okuyita mu kusanyiza okurutika n’okufuna eby’okuhikiza.",True
C,"Omu migambi egi erikukurataho, niki ekirikukonyera Antonio kutuura aha mugingo gw’okwega ogugambirweho?

Ekyo nikikuru, Antonio, nanye nkasiima emibala eyatukozeseze.",True
B,B. Omukura ogurikukonyera obutebeekane kugumaho omunda y’eifaakitore.,True
D,"Ekiteeso B kireeta “diffusion” gwa caayi mu mazi, tekisaba membrane ya semipermeable era tekitera kukolebwa osmosis; bw’oba nga osmosis kegenda okulaba mu kugenda kw’amazi okuva mu solusoni ey’omutono okudda mu solusoni ey’omukulu, ekiteeso B tekirimu kko, era ekiraga nti abayizi tebajja kufunda kukola oba okulaba ensonga z’okugezaako okutegeera ebbanga ly’okutambula kwa osmosis n’obulungi bw’okutegeera ebbanga ly’amazi mu solusoni.",True
D,"A

Enkola A etuufu kubanga etandika ku kulaga microphotographs z’obutofaali ezikola eby’obugabe (secretory organelles) nga abasaba abayizi batunuulire buli kitundu n’omurimu gwako, ekibayamba okukola induction mu kutegeera okw’enjawulo kwa “structure–function relationship” ng’omwoyo gwabwe gulowooza n’okwongera obusobozi mu kwetegereza n’okukyusa mu mbeera y’okuyiga.",True
B,"Ekibuuzo: “Lwaki prokaryotic cells, nga tebaafuna nucleus, tebezikiriza kwegabura mu mitosis era zabagabira mu binary fission?”

Okusobola kwekyusaamu okugezi: 
Hypothesis D yeegattiddwa kubanga:
- Eri n’obumu obukuuma omukutu gw’ekitundu kigenda kugabana (absence of nucleus) naye erikola omutindo ogw’enjawulo (binary fission).  
- Eri kutegeerekeka n’okukolwa mu nnyonnyola (tefuba mitosis), kwekuba buli kimu kisobola okukubulwa ku lupaaki (measurable: laba nga omubiri gushuha, DNA egikopibwa, era gugattibwako mu zigulu bbiri).  
- Gisobola okukomya obuyigirize (falsifiable) era kirina obusobozi obw’okutereeza amasanyu g’eby’ekitundu mu masasi.",True
C,"Okusala: C. Nibarikiriza omubuzo gw’ebipimo by’oburemezi bw’ebintu ebiri mu kintu ekikozirwe n’oburemezi bw’ekintu kyona ekikozirwe.

Rationale (omu paragrapu emu): Okuhyagaza emirimu gy’omulimu gwa Dalton kusaba abegyesa kubala oburemezi bw’ebintu bibiri mu kitundu n’oburemezi bw’ekitundu kyona, nga balaba nti buli kintu kibonerezebwa mu bubarwa obutabangikako (law ya definite proportions) era kino kireeta okumanyibwa nti ebintu biyinza okukolwa mu bungi obuyitirivu naye nga mu bubarwa obuterevu ebyo bisalako okutyaula Dalton’s atomic theory.",True
C,"D

Enyuguta yonka: “Mwogeize ebintu mu bisaga ebirya n’ebita birya birungi, biraga okutegeera kwanyu.”  
Ebirokyero: “Muteshure criteria y’okuhika ebintu mu bisaga ebyombi mu gukuraibiisa okutegeera kw’abanyeshura.”",True
C,"Haati ezirikubaasa kuba enshonga y’ekibuuzo ky’okushwijuma eki: “Omuringo ogu CO₂ erimu guri kugumira omuhendo gw’okukora eby’omurimo gw’ebimera (photosynthesis)?” n’oguha, abeeshuri bashobore kwotorana egyo erikukirayo obuhikire.",True
B,"D. Geranisiriza emikorogo ey’ebihimba ebiheraine mu bintu eby’ariko biri mu fossil, kubanga kino kye kibuuzo eky’obulagirizi okugoberera abegyesa obubonero obw’amagezi ku bwengula n’okweyongerako mu kusobola okuwa obutereevu ku kigendererwa kya Darwin eky’okuhinduka kw’ebintu.",True
C,"Omwegyesereza omwegyesa w’omwaka ogw’ina owa siniya ari kutebeekaniza isomo eriragira abegyereza kumanya omugasho gw’okugemba omu by’obushaho bw’abantu boona. Ni enki aha bikorwa ebi abegyereza barikukora ekirikwija kugasira omwegyesa kuhikiiriza ekigyendererwa eki kurugiirira aha biteekateeko by’omukurrikuru w’eby’okwegyesa aha kumanya ebimanyiso bya sayansi?

Eki kibuzo kisasula ku bulabe bw’okulaba obumalirizo mu nkozesa y’obukulembeze mu masomo ga sayansi, nga kisaba abegyereza okwetegekera n’okutondawo obukugu oba ebifaananyi eby’okuteekateeka ekiragiro kya classification, okulaga engeri era ne mu kigendererwa kya curriculum gyebabadde banoonya, olwo omuyizi nga yegaanye ku ntambula y’eby’okuwandiika eyawandiikibwa mu bitabo by’eby’okusoma, omuyambi asobole okulaba obumalirizo bw’ebyawandiikibwa n’obusobozi bw’abaliba mu kuyiga obumanyirivu bwa sayansi.",True
D,Omweeshure tekirata emitendera gy’obutono gyayindirira mu feedback ya negative okutuuka mu positive kwe kyateeterza luteinizing hormone surge.,True
C,Ni murimo ki ogurikwija kumworeka okugyenda omu maisho kw’okushomesa oku?,True
A,"Kuggingira ku buvunaanyizibwa bwa Fludarabine okuzuula enzayimu ya DNA primase okutereezza okwebuongereza kw’obungi bwa DNA, mu kuteeso (replication) kwa DNA etwaliriza ku kye kiki?",True
B,"Omugasho: Hindura emigano g’egiri wansi mu mubazi gw’amaani (Scientific Notation):  
74 000; 0.000091; 299 792 458; 0.00000000006674; 1 496 000 000.

Eby’okugarukamu: 7.4 × 10⁴; 9.1 × 10⁻⁵; 2.99792458 × 10⁸; 6.674 × 10⁻¹¹; 1.496 × 10⁹.",True
B,"C

Ekibuuzo C nikyo kikwata okukora omurimo ogucweka kimu okusaba abarebe okulinganisa omugabo gw’amaani n’okukozesa ekishoborora kupima obureete bwacyo, kikyendera Mutindo gwa Saayansi.",True
B,"Omu bitabo by’eshomero obwingi, omu kwega ebikwaata ha mashanyarazi n’omuringo oguhingurira omu mutego gw’amashanyarazi, “okushushanisa n’amaizi” nikukoresibwa kusingura okwetegyereza ebintu nk’amaani g’omuringo n’amaani g’amashanyarazi, omu bindi. Omu kushushanisa oku, emiringo y’omutego gw’amashanyarazi ogw’omusingi negeranisibwa n’emiringo y’omugyigyo gw’amaizi agurikwingira omu rubingo, nk’aha amaizi garikushushana n’ebintu ebirikugyenda. Omu biteekateeko ebi orikurugaho, ekihe kyaaganiisa ki ekirikushushana n’omugabe ogu nk’omuringo gw’okwegyesa okwegyesa abegi emitego y’amashanyarazi erikwingira?

Eky’okugarukamu  
Omweyisomesa ategeka abeeshuri okukola ekiteeso ekiraga nga amaani g’omuringo oguhingurira mu kasahani k’amasanyu (light bulb) ne mugabe gwa amaizi oguhingurira mu kasahani k’amaizi biringaniza. Kino kifulumiza analogy ey’okulinganiza current rate ne water flow rate, ebyenyigiriza ekigambo D.",True
C,A.,True
A,"Olukonko: A

Eky’okugarukamu (omu lugero lw’akabala kakazi):  
Okumanya nti omushana gw’amasannyalaze gwegenda mu murongo ogugororokire kituyamba okutegereza obuwala obuvaayo oba tetuvaayo mu bintu (obuyise/obuvisibe).",True
B,A,True
C,Shisha ebitebyo ebyakozirwe ekitebe ky’okushoborora engyenderwera y’ensi n’ekitebe ky’okushoborora engyenderwera y’eizoba aha bikwaata aha nkora y’omushana.,True
B,Ekisubizo kyokka kiri ku B.,True
D,"Ekibuuzo: Mu Doppler effect, obusinga bw’omururo mu medium tekubbaako kyahindukira. Osobola okututegeeza kitya obureingwa bw’omugisha (frequency) buhinduka?

Okuddamu: Obusinga bw’omururo tekuterebwa; obureingwa bw’omugisha buhinduka kubanga obwingi bw’omuringo (wavelength) guggya oba gugganyizibwamu nga source oba observer bagenda.",True
B,D,True
A,Shisha omuringo gw’omukago gw’ebirikubumbwa (molecular structure) aha kkoroyidi (colloid) n’omutaano (solution).,True
C,"D. Omu mweshoomi ahandiika ku thyabansi bbaalo ebintu by’entaano (elements) n’amaanyi gaabwe g’okwegatta (valencies). Ereebo asaba abeeshuri kuhandiika mu bbitabo byabo emigari y’ebyuma ebyirukumanya ne oxygen—nga buli kimu kiyimiriza omu omugambo gwe—era baandike n’ebifoomu eby’ebyuma eby’akirikiriza ebyo. Olwo omweshoomi ababuuzo agamba nti:  
“Aha ebintu by’enteema ebya katatu oba eby’enjawulo mu kwegatta ne oxygen, ebyuma ebyimu birukubaasa kwegatta ne oxygen mu buryo bubiri oba bubiri okuzaala ebyuma eby’enjawulo. Mmanyi ebyaayo, era mugeze okumanya ebirukubaara mu by’ensonga eby’enjawulo?”",True
B,"C

Omurimo gwa C gutereka abana obusobozi okwogerako ku byʼebbugumu nʼebyʼamazzi nga bibyuka oba nga bigeze okunyeganyezanga, ekiraga obusobozi bw’okusoma ensi y’obuyinzika bwa saayensi.

Yee.",True
C,"Kiki kitera strong acid ne weak acid mu mazzi, era ekyo kibaganyiza ki ku pH y’omushonga?",True
C,C,True
C,Omutwe gw’abanyeshuri abali omu mwaka ogwa kabiri omu mashomero g’ahaiguru baine kukora omurimo ogurikugyenderera aha mugasho gw’okwega: “Kushoborora ebintu ebirimu obutonde bw’ebyomubiri kuraba omu mitwe yaabyo egirikukora”. Ni kirikurugamu aha birikukurataho ekirikuba kitarikuhikaana n’ekigyendererwa ekirikumanyisibwa kandi tikishemereire kuba kimwe aha birikugyendererwa omu kubaza omurimo ogu?,True
A,"Omwegyesereza omwegyesa ari kukola ku kigendererwa ky’okulaba engeri obwingi bw’ebyaara (specific heat capacity) bw’amazzi bwayamba mu kusala ekitundu ky’eby’obuwangwa bw’amazzi. Aha, engyeso gy’ogezaako gye B: okutoppa mL 50 g’omazzi agyezire mu digirii 90 mu bikopo ebiringaniye, olwo opime ekiseera ekitwalibwa nga maanyi ga kukyusa okuva ku 90°C okutuusa ku 25°C. Kino kiyamba kubanga oteekateeka ebyo mu ndowooza empya ezirabika nga zebiraga engeri gye maanyi ga bukyategedde (thermal inertia) gyegumira mu bbiika eby’enjawulo, nga bino bibunyisa okulaba engeri obwingi bw’ebyaara buvamu obutali bumu mu mazi ag’ekisanyizo.",True
B,"C. Kubagira abaana bayeetaablo egw’ahukanisa ebintu ebirikugyendererwa n’ebitarikugyendererwa mu bintu ebirikukwata aha kuhingura amata, nga kizibuukira omugindo gw’eishomo.",True
B,D,True
D,"Mugambire abeeshuri kuteekateeka omukago ogurondonga atomu ya sodiumi etarikwetantara n’omusudaani gw’akatoni okusobola okulaba enkyuka mu mubalire gwa purotoni, erekitironi ne nyuturoni.",True
D,D,True
D,"Ekisubizo: C

Okugaruka mu paragraph emu: Okushushanura amaanyi g’omuguta ogurikugarurira ekintu kuduha omwanya ogw’enjawulo okukozesa ebiragiro bya Hooke mu mugezi: abaana balaba engeri amaanyi ge gayamba ekintu mu kutalika (extension) era bayinza okukora obwiremu bwa F = k·x. Kino kibayamba okulonda n’okubala oburemeezi bw’omuguta (k), okwongera obutegeerezi bw’amaanyi mu mbeera eziyingiza okuwandiika ebimenyetso, era kikolera ku nteekateeka ey’obukulembeze bw’eby’obulamu bw’amaanyi mu nkozesa ya formulas.",True
A,"Okusaba omwana wa myaka 7 okwogera ku mateeka ga Boyle, Gay-Lussac ne Charles kulenga kutasiima obwetaavu bw’obusomi bwe era kutava mu kwerinda kw’akatale k’eby’omutindo ky’obukwateerekerwako.",True
D,"Omugyezibwa orikwegyesa ekyanya ky’amasannyalaze n’ekibiina kya 5, naija kukora okushomesa; omuri byona, naija kwenda kumanya obuhikizi bw’eky’okurorraho eki: “Okwetantaza ebintu ebirikukwata amasannyalaze kuruga omu bintu ebitarikukwata amasannyalaze”. Ni murimo ki ogurikukwata aha ky’okurorraho eki twagambireho?",True
C,A,True
B,"Kuba ekirikutaabura ebiramu n’amajoro omu DNA yaabyo, shi omugasho gw’okugaragurira hamwe endinganisa z’amino asidi omu protein niki?

enyuguta honka",True
D,D,True
D,D,True
C,Obukulu bw’okweyabiza kw’obutofaali (mitosis) buyamba abayizi okumanya engeri bizimba bya kansa ebikula.,True
D,Ni kiragiro ki aha birikukurataho ekirikushobora kwerekana ngu ekigendereirwe eki kyahikiirirwe?,True
D,"C.

Abegyesa barikufumbikamu amazi mu nkora erugaire bagyera oburefu bw’amazi mu ruhanga lwona okureeba nti pulezaayo yiwengyera oburungi aha biragiro by’okukuumira omugufu.",True
B,"Ekibuuzo

Omwegyesesa ow’okusooka mu siniya ayagala okutegereza n’okulaga ku bizibu by’okweranga (reflection) n’okucweka (refraction) kw’amasanyu bw’ateekerateeka omuyaga gw’ekyanga ogujja ku katambi ka mazzi k’amazzi ku lukalu lw’ebintu bibiri eby’enjawulo. Ekinnyo ki mu birabo bino ekikozesebwa okuwereka ebyo mu mugasho guno?

A. Ekitabo ky’eshomero ekirimutema engeri ennunule z’okunyigiriza ne nziryo okunyikiza mu nziryo z’omutindo gw’amasanyu.  
B. Eky’omukono ekya pulasitiki ekirimu kalesi w’amazzi ekigendererwa okukola omuringo ogw’okucweka n’okweranga mu kusobola kw’okusomerera buli omu.  
C. Ekiyitirivu kya laser ekisiba omulinzika gw’amasanyu mu kassa ly’amazzi, nga kulaga nga omulambi gw’amasanyu gulaga ku mpapula nguguŋŋaanya ku byapa by’okweranga n’okucweka.  
D. Omuzitu ogwa kompyuta ogulaga omuringo gw’amasanyu ogwa digitaali awerako omunyogoga ku mpapula y’obubala mu kweyongera ku kusobola okulaba ebibala eby’enjawulo.

Eddamu yaffe: C

Kyakukolebwa:  
Ekyiyitirivu kya laser mu kassa ly’amazzi kiriimu omulambi munkola ogwo gulaga obuyimiriza bw’amasanyu (reflection) n’obutepereza bw’amasanyu (refraction) mu nkaali y’omusana, era kigenda kutuyamba okukola okumanya angle z’okweranga n’okucweka mu ngeri ey’obubonero mu ddarasa.",True
C,D,True
C,"Ni biteekerezo ki bibiri omugyezibwa ashemereire kubanzaho kukoraho kubaasa kuteeraho ombereho omu kwega ebiri aha lukalala orurikukira ahaiguru?

C",True
C,A,True
A,D,True
D,Ni kutya obureingwa bw'ebizibiti bya haidrokarbon bugira ekireeterera ku muvuduko gw'ekutenta mu mazi?,True
D,A.,True
B,B. Okukoresa omusingi gw’okutangira amaani.,True
