answers,resps,success
C,"Ninkuteekateeka ekibuuzo eki:

Ekibuuzo kirikugamba ngu abeegi nibakora okunoonyereza kushoboorora okubaho kw'ekyoma omu nyonyoozi enkuru munonga (omu nyonyoozi ya nuklear).

Kugira ngu omuntu ashoboorore okubaho kw'ekyoma omu nyonyoozi ya nuklear, ashemereire kumanya:

- Eby'okutaanura atomu (nuclear fission) - obu n'obwo atomu enkuru zitaanurwa zikaba amaani
- Eby'okuhurikana kw'amaatomu (nuclear fusion) - obu n'obwo amaatomu atono gahurikana gikaba amaani

Omu nyonyoozi enkuru munonga, ekyoma kirikubaho nikiva omu kutaanura atomu (nuclear fission), aha atomu za uranium rundi plutonium zitaanurwa zikaba amaani y'ekyoma.

Ebigarukamu ebindi:
- A: Omugano gw'okuhikaana - eki kirikukwatiraine n'amaani g'omukago, tikirikukwatiraine n'ekyoma kya nuklear
- B: Okuhindura omuringo gw'obuziizi - eki kirikukwatiraine n'okuhindura ebintu, tikirikukwatiraine n'ekyoma kya nuklear
- C: Okuhurikana kw'amaatomu - eki kirikubaho omu nyonyoozi (enjuba), taba omu nyonyoozi enkuru munonga

**D**",True
C,"Ekibuuzo kiri kukwata aha mugenzo gwa VSEPR (Valence Shell Electron Pair Repulsion theory).

Mugenzo gwa VSEPR gukozesibwa okutegeereza n'okubanza obuzimbe bw'ebipande bya molekyu okusinziira aha kwegamira kw'ebipande bya electron omu shell y'ahaiguru.

Omusingi gw'omugenzo gwa VSEPR ni ngu ebipande bya electron omu valence shell by'atom y'omu katundu birikwegamira, kandi birikwenda kuba aha ntera erikurekeraho okukira kwona okukira kwegamira kw'ebipande.

Abeeshuri bashemereire kumanya ngu:
- Ebipande bya electron (bonding n'ebitari bonding) birikwegamira
- Obuzimbe bw'molekyu burikusinziira aha ntera y'okwegamira kw'ebipande bya electron
- Omu molekyu ez'enjawulo, ebipande bya electron birikwegamira omu miringo erikurekeraho

Eky'okugarukamu ekikwatiraine n'omusingi gwa VSEPR ni:

**D**",True
A,"Ninkwetegyereza ekibuuzo:

Omwegyesa aine ekigyendererwa: ""Yoreka emicwe ya pH omu kucwekyereza asidi erikuguma n'omusingi ogutagumire.""

Ekibuuzo nikigamba: Niki ekirikuba kimanyiso ekikuru okutaho omutima ahabw'okwega oku?

Ninkwetegyereza ebigarukamu:

A. Kukora ekikuubagizo ky'omuguta ogw'amaani n'omusingi oguteera amaani
B. Kukora ekigereso ky'okugyeragyeranisa asidi erimu amaani n'omusingi ogutari mwingi amaani
C. Kurikira omuhendo gw'okucwekyereza kurugiirira ahari pKb
D. Kurikiriza kumanya obwingi bw'ekirikali ekikomeire kurugiirira aha bwingi obumanyirwe bw'omusingi

Ekigyendererwa nikigamba aha ""emicwe ya pH"" n'okucwekyereza ""asidi erikuguma n'omusingi ogutagumire."" Ekyo nikireeta ngu omurimo ogukuru ni okugyeragyeranisa asidi n'omusingi ebirikuguma (strong) n'ebitagumire (weak), kandi kumanya emicwe yaabyo ya pH.

Eky'okugarukamu ekirikukurataho ekigyendererwa eki ni **B** - kukora ekigereso ky'okugyeragyeranisa asidi erimu amaani n'omusingi ogutari mwingi amaani (strong vs weak acids and bases).

**B**",True
C,"Nkwetegereza ekibuuzo:

Omwegyesa w'ekyemistry ayenda kwemeza ngu abegyesa bashoboire **kushoborora n'okugaragaza okukwatana kw'emikoba ya ionic na covalent** (emigyenzo ebiri).

Nkwetegereza ebigaruzo:

**A.** Kworeka ekishushani kya Lewis - kino kirikureeba omurimo gumwe gwonka (molekyu), tikireeba emigyenzo ebiri.

**B.** Kuhakanisa orutonde - kino kirikureeba ekiragiro ky'ababiri n'ekiragiro ky'omunaana, tikireeba emigyenzo ya ionic na covalent.

**C.** Baha ebiranga n'obuziba bw'ebintu bishatu, babasabe **kubumba emiramu ebiri, buli gumwe gubeineho kimwe aha mitindo ebiri y'emigyeri** - Kino kirikubaasa abegyesa kukora emigyenzo **ebiri** (ionic na covalent) orikukoresa ebintu ebishatu.

**D.** Kworeka ekimeeza ky'obushushu - kino kirikureeba obushushu bw'okufuumukira n'okushaanuuka, tikireeba okubumba emigyenzo.

Eky'okugarukamu ekirungi ni **C** - kuba kiha abegyesa omukisa gw'okubumba n'okugaragaza emigyenzo **ebiri** (ionic na covalent) orikukoresa ebintu ebishatu.

**C**",True
B,"Nkwetegereza ekibuuzo:

Omwegyesa ayenda abegyeswa b'omwaka ogw'akabiri bahikire aha kiragiro ""Kukoresa amagezi g'omugatte gw'ebintu ebiri omu kintu kimwe.""

Nkwetegyereza buli ky'okugarukamu:

A. Kusheengura ebintu ebirikushaanuuka omu maizi - Eki kirikukurataho omugatte gw'ebintu (ekintu n'amaizi) n'okumanya oburyo omubiri gw'ekintu oburikukora aha kushaanuuka.

B. Kushomesa omunyu omu muringo gw'amaizi - Eki kirikukurataho omugatte gw'ebintu ebibiri (omunyu n'amaizi) n'okumanya oburyo barikukora hamwe.

C. Kurikiza omunyu omu bunzi bw'amaizi - Eki kirikukurataho omugatte gw'ebintu ebibiri (omunyu n'amaizi) n'okumanya oburyo barikukora hamwe.

D. Kushomesa ebintu ebirikushaanuuka omu bishanuurizi ebihendahenda - Eki kirikukurataho omugatte gw'ebintu (ekintu n'ekishanuurizi).

Eky'okugarukamu ekisinga kukurataho ""omugatte gw'ebintu ebiri omu kintu kimwe"" ni B rundi C, kandi ebi byombi birikukurataho omunyu n'amaizi. Kyonkai B niyo erikureeba oburyo bw'okushomesa n'okutebeekaho emigyenzo erikuhendahenda - eki kirikureeba omugatte gw'ebintu ebibiri omu muringo gumwe.

**B**",True
C,"Nkwetegereza ekibuuzo ky'obuganga eky'orukomo rwa Downs.

Orukomo rwa Downs rukoresa electrolysis okutungamu sodium metal okuva omu sodium chloride (NaCl) erikashanuuka.

Omu electrolysis:
- **Cathode** (negative electrode): Reduction ebaho - ayoni za sodium (Na+) zifuna electroni zitunga sodium metal
- **Anode** (positive electrode): Oxidation ebaho - ayoni za chloride (Cl-) zireeba electroni zitunga chlorine gas

Nkureeba eky'okugarukamu kyona kyona:

A. Etakusobora - Sodium metal egwa aha cathode, si anode
B. Etakusobora - Chlorine gas egwa aha anode, si cathode  
C. **Kikusobora** - Ayoni za chloride zigenda aha anode (positive) ahabw'okuba negative ions, kandi oxidation ebaho eyo
D. Kikusobora - Sodium metal egwa aha cathode ahabw'okufuna electroni (reduction)

Ekibuuzo kibuuza eky'okureebwa omu kukora kw'orukomo rwa Downs. C n'D byombi bikusobora, kyonkai C nikyorekera process y'okutandikira (movement of ions n'oxidation aha anode) - ekyo kyakuru omu kucwekyereza process yona.

**C**",True
C,"Nkwetegereza ekibuuzo:

Omwegyesa arikwegyesa aha polyfunctional organic molecules, naagamba aha by'okunuura eby'obutonde n'ebyakozirwe abantu, kandi areeta empaka ezirikukwata aha mukago oguri hagati y'eby'okunuura na kansa.

Turikwetaaga kugamba ekigambo eky'obuhangwa (scientific statement) ekirikukwata aha mukago oguri hagati y'eby'okunuura n'amagara g'abantu.

Nkareeba ebyokugarukamu:

A. Saccharin neereetera ekookoro y'enshagama omu bwina - Eki nikigambo eky'obuhangwa ekirikukoresa okushomesa/research evidence

B. Ebirungo by'okuburamu esukari birimu atomu... - Eki nikigambo eky'obuhangwa ekirikugamba aha composition ya chemical

C. Okushwijukira ebyahandiikirwe bya NCI... - Eki nikigambo eky'okushushanya/correlation statement, tirikigambo eky'obuhangwa ekiri clear

D. Ebihari by'okwerinda amagara... byagambire ngu okukoresa... nikwo kureetera kansa - Eki nikigambo eky'okushushanya/claim, tirikigambo eky'obuhangwa

Eky'okugarukamu ekirikubaasa kutwarwa nk'ekigambo eky'obuhangwa ni:

**A**",True
B,"Nkwetegereza ekibuuzo:

Abeshomesa barikukora okugezesereza kw'okwawukanisa ebintu ebirimu carbonyl (formaldehyde na acetone) nibakozesa Tollens' reagent na chromic acid.

Omu miringo:
- Formaldehyde ni aldehyde
- Acetone ni ketone

Eby'okumanya:
- **Tollens' reagent** nikikora na aldehydes zyonka (tikikorana na ketones). Formaldehyde erikuha ekigaruzo ekikwongyera (silver mirror), acetone terikuha.

- **Chromic acid** nikikora na aldehydes zyombi na ketones (ebintu byombi ebirimu carbonyl). Byombi formaldehyde na acetone birikuha ekigaruzo.

Okureeba ebigarukamu:
- A: Sibyo - chromic acid ikikora na aldehydes na ketones
- B: Nikyo - Tollens' reagent nikikora na aldehydes zyonka
- C: Sibyo - chromic acid ikikora na byombi
- D: Sibyo - Tollens nikikora na aldehydes zyonka, tikikorana na ketones zombi

Eky'okugarukamu ekikwongyera ni **B**.

**B**",True
C,"Ninkuteekateeka ekibuuzo eki:

Omwegyesa naija kutandika kukora aha kigyendererwa ky'okureeba n'okushoboorora empinduka ezirikubaho omu bintu obu orikukoresa amaani, omushana, obushuushu, n'amaizi. Ekibuuzo nikibaza eki omwegyesa ashemereire kukora bwambere atakatandika kukora aha kigyendererwa eki.

Omu kwegyesa abaana abato (Primary 1), ni kirungi kutandika n'ebintu abaana barikumanya omu magara gaabo g'obwire obwoona. Abaana nibashemereire kutandika n'ebintu ebirikubasa kubireeba, kubikwata, n'ebiri omu mbeera yaabo atakabaija omu myeyo y'okushoboorora empinduka n'emitwarize y'amaani.

Eky'okugarukamu **C** nikyo kirungi kureka: ""Ebintu by'omutaano ebirukoresibwa omu bwire obwoona obutungiire omu magara gaitu"" - kuba nikyo kirungi kutandikira abaana abato omu ebintu barikumanya n'ebirikubasa kubireeba omu magara gaabo, atakabaija omu myeyo emirambo y'okushoboorora empinduka.

**C**",True
A,"Nkwetegereza ekibuuzo:

Omwegyesa ayenda kureetera eky'okureeberaho ky'emitwarize y'ensi (omu kintu ekirikukoresebwa buri izooba) kw'abana ab'omumwaka gwa kana.

Nkwetegyereza ebigaruzo:

A. Egi erikaitwe kutegyeka - Egi ni kintu ky'omu maka, tikiri ky'okureeberaho kw'emitwarize y'ensi

B. Ekikumi ky'Abarussia ekiteebekanisiibwe - Eki ni kintu ky'okuzaanisa, tikiri ky'okureeberaho kw'emitwarize y'ensi

C. Ekyana eky'ebiceegye - Ekyana (globe) ni kintu ekirikureetera emitwarize y'ensi omu muringo murungi, kandi kikoresebwa omu mashomero buri izooba

D. Omupiira gw'ebitoogo - Ogu ni kintu ky'okuzaanisa, tikiri ky'okureeberaho kw'emitwarize y'ensi

Eky'okugarukamu ekirungi ni **C** - Ekyana eky'ebiceegye (globe) kuba ni kintu ekirikureetera emitwarize y'ensi omu muringo murungi kandi kikoresebwa omu mashomero buri izooba.

**C**",True
A,"Nkuteekateeka ekibuuzo:

Omwegyesa abuuza Mariana: ""Noora ngu shi enjojo z'amabaare nibakiira zita?""

Ekibuuzo eki kirikuteera Mariana okuteekereza aha ensonga y'okuba enjojo z'amabaare zikira zita - ekyo nikimureetereza **okuteekereza aha ensonga n'okugamba ebyo ayekiriza** (okukora hypothesis/prediction). Ekibuuzo eki kirikumuteera okuteekereza omu mutwe gwe, okugamba ebyo ayekiriza, n'okureeba obu ebyo byaba bikakuratira.

Omu mirimo y'obwomeezi n'okucungura, oku nikwo **Okuragura** - okuteekereza aha ensonga y'ekintu, okugamba ebyo oyekiriza, n'okukora ebiteekerezibwa.

**A**",True
D,"Ninkwetegyereza ekibuuzo:

Omwegyesa ayenda kumanya yaaba abeeshuri beine obushoboorozi bw'okutebeekanisa omurimo gw'okukora ebiteeso kurugiirira aha kibuuzo baheebwa.

Ekibuuzo eki nikyerekana obushoboorozi bw'okutegeka n'okutebeekanisa omurimo gw'okunoonyereza - okumanya entegeka y'okukora ebiteeso by'okunoonyereza.

Eky'okugarukamu ekikwatiraine n'okutebeekanisa omurimo gw'okunoonyereza n'ebiteeso byagwo nikyo:

**D**

Okwerengyesa empindahinduka ezirikwejumburwa (independent variables) n'ezitarikwejumburwa (dependent variables) omu kunoonyereza nikyo kirikukwatiraine n'okutebeekanisa omurimo gw'okunoonyereza - kumanya eki orikukwenda kuhindura n'eki orikukwenda kupima omu kunoonyereza kwawe.

**D**",True
D,"Nkwetegereza ekibuuzo:

Ekibuuzo kirikubaza ni kikuru ki aha by'okukora ebi orikubaasa kureetera omwegyesa kumanya ebi abeeshuri barikukuratira omu biteekateeko byabo aha ku ebirunga birikubumbuka (volcanoes).

Nkwetegereza ebigarukamu:

A. Kusoma ebice by'omunwa gw'omuriro omu kishushani - Eki nikireeta kumanya eby'okusoma/kureeba honka

B. Kworeka okuturika kw'omuriro nibakozesa viniga, baking soda, flask - Eki nikireeta OKUKORA/OKUBONA okuturika omu by'okureeberaho

C. Kusomesera maapu y'ensi erikworeka ebipande bya tekitoniki - Eki nikireeta kumanya ebipande by'ensi honka

D. Kushuubura obusaale bw'okuhendeka kw'ebintu omunda y'omuriro - Eki nikireeta kumanya obusaale/structure honka

Ekibuuzo kirikubaza ebi ""orikubaasa kureetera omwegyesa kumanya ebi abeeshuri barikukuratira omu biteekateeko byabo"" - nikyo kugamba, omwegyesa akwenda kumanya ngu abeeshuri barikuteekateeka/bakora atya.

Eky'okugarukamu B nikyo kirikureeta abeeshuri OKUKORA biteekateeko byabo (experiment) - nibakozesa ebikoresebwa okukora ky'okureeberaho ky'okuturika kw'omuriro.

**B**",True
C,"Ninkwetegereza ekibuuzo:

Ekibuuzo nikigamba ngu ni ebiki aha binu ebikorwa ebirikwija kureka abeeshure kushwijuma ekirikureeta okwokya kw'ensi yoona?

Ninkwetegereza ebigaruzo:

**A.** Ekitabo ky'omukura ogurimu ebimurikwa omu jurnali - kigamba aha CFCs, obuziba bw'ozone, n'okutaana kw'ensi yoona kukora hamwe kukendeeza aha kukoresa CFCs.

**B.** Shwijuma ekicweka ky'omukura ekirikugamba aha bwingi bwa CO2 omu bwire butari bumwe omu mwaka omu byaro bitari bimwe.

**C.** Okureetera hamu n'ebicweka by'omucwe gw'okushwijuma ogurikukwata aha kwongyera obwingi bwa CO2 omu bwengye.

**D.** Shwijuma omu by'okushwijuma ebya sayansi ebirimu amakuru agizire aha mikoranire y'ekihindamisho ky'obushomerezi aha bwingi bw'emigaza ehumbya.

Ekibuuzo nikigamba aha ebikorwa ebirikwija **kureka** (prevent/stop) abeeshure kushwijuma ekirikureeta okwokya kw'ensi. Kino nikigamba ngu turikwetaaga eky'okugarukamu ekitarikureetera abeeshure kumanya obwomeezi bw'ekizibu.

Eky'okugarukamu **A** nikigamba aha migisha n'obubi bwa CFCs n'okutaana kw'ensi kukora hamwe - kino nikireeta okushwijuma.

Ebigaruzo B, C, na D byoona birikureeta okushwijuma aha CO2 n'emigaza ehumbya - ebi nibyoona birikureeta okushwijuma.

**A**",True
C,"Nkwetegereza ekibuuzo:

Omwegyesi areeta omutwe gw'ekibarua ky'amahuura eki: ""Obuhara bw'ebintu ebi omu Chile nibureeta abantu abarikufa batakikiziire obukumi buna ahabw'endwaara z'omutima n'obuhago.""

Omwegyesi nagira abanaishomero be kwetebeekanisa n'okukora empaka aha miringo y'okwerinda okumaraho oburemeezi obu.

Ekibuuzo: Niziha ki ezirikukwatana n'omurimo ogurikutebeekanisibwa omwegyesi ogu?

Nkwetegereza ebigarukamu:

A. Kurikira aha bigaragara omu bishushani - kureeba data y'okufa
B. Kurikiriza ebipimo by'okucwekyereza omuhendo gw'ebyokushiisha - kucwekyereza ebindi bitundu
C. Kurikirana aha migasho n'obubi bw'ebirikubaasa kukorwa - kureeba solutions n'obubi bwabyo
D. Kurikiriza ensonga ahabw'enki omuhendo gweyongyera - kwetegereza causes n'emitindo

Omurimo gw'omwegyesi ni ""kwetebeekanisa n'okukora empaka aha miringo y'okwerinda okumaraho oburemeezi obu"" - kureeba solutions/interventions.

Eky'okugarukamu ekikwatiraine n'okureeba solutions n'obubi/migasho byabyo ni:

**C**",True
B,"Nkwetegereza ekibuuzo:

Omwegyesa ayenda kucungura kureeba abeeshuri baaba beebembera kumanya kwabo aha by'okurya ebi baayegire omu magara gaabo.

Nkwetegereza ebigaruzo:

A. Kuhandiika endyo - Eki nikwega ebirikuhandiikwa, tikiri kukozesa okumanya kw'omubiri

B. Buri omu akora ebyokurya bye - Eki nikworeka okumanya kw'omuntu wena aha by'okurya bye, okurenga emirimo y'omubiri n'ekikomekyo kye (personal knowledge/application)

C. Kukora orutonde rw'ebyokurya - Eki nikwega ebirikuhandiikwa honka

D. Kushwijuma ebirugiremu by'okubonereza - Eki nikwega aha mbeera y'ishomero, tikiri aha by'okurya by'omuntu wena

Ekibuuzo nikigamba ""kumanya kwabo aha by'okurya ebi baayegire omu magara gaabo"" - eki nikworeka okumanya kw'omuntu wena/personal.

Eky'okugarukamu ekihikire ni:

**B**",True
B,"Nkwetegereza ekibuuzo:

Ekigyendererwa ky'okwegyesa ni: ""Shoboorora omukago oguri ahagati y'omurimo gw'akacu n'ebicweka byako.""

Ekibuuzo nikigamba ngu ni ekigyendererwa ki ekirikukiraho ekirikutebeekanisibwa omurimo ekirooba n'ekigyendererwa eki?

Nkwetegereza ebigarukamu:

A. Kurikugamba aha orugufu nk'ekintu kikuru - eki tikiri kukurataho omukago ahagati y'omurimo gw'akacu n'ebicweka

B. Kugeranisiza ebirimu omunda y'akatuuti n'ebizimbiso by'akatuuti - eki nikukurataho omukago ahagati y'omurimo gw'akacu (ebizimbiso) n'ebicweka byako (ebirimu omunda)

C. Kushoborora emiterere y'ebintu - eki tikiri kukurataho omukago ahagati y'omurimo n'ebicweka

D. Kuhuura ebicweka n'ebi abahanga baahwereireho - eki nikurikugamba aha history, tikiri omukago ahagati y'omurimo n'ebicweka

Eky'okugarukamu ekikwatiraine n'ekigyendererwa ky'okumanya omukago ahagati y'omurimo gw'akacu n'ebicweka byako ni:

**B**",True
A,"Nkwetegereza ekibuuzo:

Omulimo ogu gurikukurataho:
1. Abantu bashatu barikukoresa ebinywebwa ebitari bimwe (amaizi, ekinywebwa ekirikugyema omubiri, tinywa kintu)
2. Barikupima enjujo omu kasumi ka mita 90 (aha mita 30, 60, na 90)
3. Barikupima obwingi bw'enjujo n'obureemu bwayo
4. Barikuteekateeka aha bintu ebirikukora eshagama nari enjujo

Ekibuuzo nikyebuuza obureezi bwa saayansi ebi abeeshuli barikwija kukoraho.

Nkwetegereza ebigarukamu:

A. Okushwijuma ebiragiro, kwegaaha eky'omugano gw'amaizi
B. Okureeta ebirikukwata aha data, kwetegyereza oku omubiri gurikugumya obwingi bw'amashagama
C. Kutebeera ebiteekateeko by'okucwekyereza, okushoma embeera y'amazzi n'omunyu
D. Kugumisiriza embeera, kworeka ebirikuruga omu matafaari...

Omulimo ogu gurikukurataho okucungura DATA (okupima enjujo omu kasumi katari kamwe), kwetegyereza oku omubiri gurikugumya obwingi bw'amashagama (homeostasis) kurugiirira aha ebinywebwa ebitari bimwe.

**B**",True
B,"# Okwekenneza Ekibuuzo

Ekibuuzo kirikubaza aha enyikiriza **etahikire** abeeshuri abari omu P7/P8 abamanyire kugira aha nkyukakyuka omu bintu.

Ninkwekenneza buri ky'okugarukamu:

**A. Empindahinduka ry'ebirikale nirishobora kuba eririkugarukwamu nari eritarikugarukwamu**
- Eki ni ky'amazima kandi ni enyikiriza erikukwatiraine n'abeeshuri ba P7/P8.

**B. Amazi kugyera nikikwatanisa n'empinduka etarikugaruka enyima**
- Eki **TIKIRI KY'AMAZIMA**. Amazi kugyera ni empinduka erikugarukwamu (physical change) - amazi garikushobora kugaruka omu ngaro y'amazzi. Eki ni enyikiriza **etahikire**.

**C. Obusyo bw'omubiri tiguhinduka amazzi gaaba nigahinduka kuruga omu ngaro nkomeire okugyenda omu ngaro y'amazzi**
- Eki ni ky'amazima - obusyo bw'omubiri buguma butyo omu mpinduka z'omubiri.

**D. Obunzima bw'ekintu nibuguma butyo obu kigyezibwa omu kikarikukyusa embeera y'omubiri**
- Eki ni ky'amazima - obunzima tibuhinduka omu mpinduka z'omubiri.

Eky'okugarukamu **B** ni enyikiriza etahikire kuba amazi kugyera ni empinduka erikugarukwamu, tiri empinduka etarikugarukwamu.

**B**",True
B,"Nkwetegereza ekibuuzo:

Omugyezihya yaakoze experiment y'amaizi aha bwokya bwa 60°C n'aha 20°C. Abegi baabaire nibakubaganya ngu obwokya bw'omugataano nibwija kuba bwingahi. Ku baamare kukora experiment, nibareeba ngu obwokya bw'omugataano buri hansi y'obwo buraamiirwe n'okubara kw'omu mutwe.

Omugyezihya nabaasaasira kuheereza enshonga ahabw'enki nibateekateeka ngu eki kibaahireho kandi bayoreke ebi baabaire nibesigamiiraaho ku baabaire nibakora okubara.

Ekibuuzo nikibaza: Ni bikorwa ki ebi omugyezihya arikusiima kuraba omu mulingo gw'okwega ogurikukorwa abegi?

Omu mbeera egi, abegi baabaire nibakora okubara kw'omu mutwe (prediction), kandi nibareeba ngu results zaabo zitakwatiraine n'ebi baabaire nibateekateeka. Omugyezihya nabaasaasira kuheereza enshonga n'okuyoreka ebi baabaire nibesigamiiraaho.

Eki kirikuraga ngu omugyezihya arikusiima kuraba engeri abegi barikukora okucwekyereza - barikuteekateeka hypothesis, barikukora experiment, kandi barikugaruramu results zaabo n'ebi baabaire nibateekateeka. Arikusiima kuraba **enshobi** ezirikukorwa omu muringo gwabo gw'okukora okubara n'okucwekyereza.

Eky'okugarukamu ekisaaniire ni:

**C**",True
C,"Ninkwetegereza ekibuuzo:

Ekibuuzo kirikubaza omugasho ki omwegyesa orikukora ogu araabe niguhamya ebi omwegi arikuteekateeka aha muhanda gw'amasannyalaze (electrical circuits).

Ninkwetegereza ebigaruzo:

A. Shaba omwegyeshwa kushoboorora omu magambo ge - Eki kirikukwata aha kukora omuringo gw'omuriro, tihariho okureeba omuringo gw'amasannyalaze.

B. Yoreka omugyeragizo ogurikworeka omwana orikubaasa kureeba amaani g'omushana - Eki kirikukwata aha amaani g'omushana, tihariho okureeba omuringo gw'amasannyalaze.

C. Mugambire omwegi okushomesha n'okuringaanisa amaani g'omuriro - Eki kirikukwata aha omuriro, tihariho okureeba omuringo gw'amasannyalaze.

D. Yoreka omuringo gw'amasannyalaze ogw'amatara ana agyegataire omu muringo ogwa paralleli n'ogundi ogw'amatara ana agyegataire omu muringo gwa seriesi - **Eki kirikworeka omu burere omuringo gw'amasannyalaze, kandi omwegi arikubaasa kureeba n'okwetegereza oburyo amasannyalaze garikukora omu miringo eitari emwe (parallel na series).**

Eky'okugarukamu ekikwatiraine n'okureeba omuringo gw'amasannyalaze ni:

**D**",True
C,"Nkwetegereza ekibuuzo:

Omwegi yaagarukire ngu: ""Bwanyima y'obwire buriheru obw'okumanyira DDT, ebinyegere bikakora obwomeezi obwabire nibibasiisa n'abaana baabyo kutarikwetenga omuti ogwo.""

Ekibuuzo nikibaza nteekateeka ki etahikire (incorrect concept) erikworekwa omu kugarukamu kw'omwegi.

Ekibuuzo kiri aha natural selection n'evolution. Eky'amazima: Ebinyegere ebiine empindahinduka (genetic variations) ezibagasa okwetenga DDT nibo barokoka kandi bakahereza empindahinduka eziyo aha baana baabo. Eki nikyo kiteekateeka ky'amazima eky'evolution by natural selection.

Omwegi yaagarukire ngu ebinyegere ""bikakora obwomeezi"" - eki kirikworekera Lamarckian evolution (acquired characteristics), ekitari kituufu. Omwegi yeetegyereza ngu ebinyegere byagyire okwetantara (acquired resistance) bwanyima y'okumanyira DDT, kandi bakahereza ekyo aha baana baabo.

Eky'okugarukamu C kirikugamba aha ""kutebeza ebintu ebibasobozesa"" - eki nikyo kirikukurataho nteekateeka etahikire y'acquired characteristics.

**C**",True
B,"Ninkwetegyereza ekibuuzo eki ekirikugamba aha kutebeekanisa ebintu by'obutonde bw'omubiri kuruga aha kikuru okuhika aha kitini (from most general to most specific).

Ninkwetegyereza ebintu ebi:

1. Okwambukira aha misalaba (Crossing-over) - specific genetic process
2. Okuhindurangana kw'ebicweka by'omubiri (Chromosomal permutation) - specific process
3. Interphase n'okweitaana kw'obutofaali - general cell division process
4. Okutebeekanisibwa kw'ebintu by'obutonde bw'omubiri omu butofaali - general concept of genetic variation in reproduction
5. Obucweka oburikureeberera okweitaana kw'obutofaali - meiosis (specific type of cell division)

Kuruga aha kikuru okuhika aha kitini:
- Kikuru (Most general): Okutebeekanisibwa kw'ebintu by'obutonde (4)
- Interphase n'okweitaana kw'obutofaali (3)
- Meiosis - obucweka oburikureeberera (5)
- Crossing-over (1)
- Kitini (Most specific): Chromosomal permutation (2)

Ekyo kirikuha: 4 - 3 - 5 - 1 - 2

**B**",True
C,"Nkwetegereza ekibuuzo:

Omwegyesa ayenda kureka abegyesa bamanya ngu saayansi n'omuringo ogutagira akahwera gw'okumanya ebintu ebirikukwata aha bwomeezi obukwatiraine n'abantu. Ekigyendererwa ni kureka abegyesa bamanya ngu saayansi n'omuringo ogw'okunoonyereza.

Nkwetegereza ebigaruzo:

A. Kukora omufaano gw'oku proteini zirikuruga omu cell - Eki ni kukora omufaano, tikiri kumanya omuringo gw'okunoonyereza.

B. Kworeka ebishushani by'obutofaali - Eki ni kwega aha bivaamu, tikiri kumanya omuringo gw'okunoonyereza.

C. Kuhandiika aha muhendo gw'abamanyisi - Eki ni kwega aha history, tikiri kumanya omuringo gw'okunoonyereza.

D. Kuteeka omukoro ogurikukora abegyesa bashobore kureeba amataaba, okuhuumuriza emiterere n'omurimo gwaago - EKI ni kumanya omuringo gw'okunoonyereza (observation, investigation) ogurikukozesibwa omu saayansi.

**D**",True
B,"Nkwetegereza ekibuuzo:

Omwegyesa akora entekaniza y'emirimo ey'okwegyesa aha butandwa bw'amasannyalaze (static electricity). Entekaniza erimu:
1. Okukoresa eby'okureeberaho bingi
2. Okubuuza ebibuuzo n'okuhandiika ebigaruzo
3. Okugabanya abegyesa omu bibiina n'okubaha ebikoresebwa
4. Okukora ekigeragero (kwetenta obuballooni n'okureeba ngu burikukura ebintu bitono)
5. Okugamba n'okuhandiika ebi bareebire
6. Okushoboorora okurikukirizibwa boona

Ekibuuzo nikigamba: Niki ekigumira omurimo ogwo?

Nkwetegereza buri ky'okugarukamu:

A. Ebirimu by'emyemerero tibirikukwatwaho - Omurimo gurimu emyemerero (kwetenta obuballooni, kureeba, okushoboorora)

B. Ebirimu eby'omutwe ebirikukorerwaho tibirikukwatanisibwa omu muringo ogurikwetengyesa - Omwegyesa atahandiika ebigaruzo by'abegyesa aha kaadi ""omu kubateekateekyesa"" ariko atabaheera omuringo gw'okwetegeereza rundi okukurataho ebigaruzo ebyo omu kwega

C. Obwengye bw'okuteekateeka omu bumenyi bwa sayansi tiburikukura - Harimu okureeberaho, okukora ekigeragero, okureeba - obu ni bwengye bwa sayansi

D. Okureeba tikurikwatana n'ebyo twamazire kubahoona - Okureeba kurikwatana n'ekigeragero

Eky'okugarukamu ekikwatiraine nikyo:

**B**",True
