answers,resps,success
C,"Nnekennenya ekibuuzo kino:

Ekibuuzo kyogera ku bayizi abakola okunoonyereza ku **okunnyonnyola okubaawo kw'ekyuma mu emmunyeenye enkadde ennyo**.

Ekyuma (iron) kyakolebwa mu mmunyeenye enkadde ennyo nga kiyita mu:

- **Okwebulukuka kwa atomu ya nyukiriya (nuclear fusion)** - muno atomu entono zegatta okukola ezisinga obuzito, era mu nkola eno ekyuma kyakolebwa mu mmunyeenye.

Ebyanulo ebirala:
- A (Omukwano oguli wakati w'enzatulo n'amasoboza) - kino kikwata ku by'obuzaale/genetics
- B (Enkyukakyuka mu buziizi) - kino kikwata ku nkyukakyuka ya DNA
- C (Okutabika kw'obuziizi) - kino kikwata ku ngeri DNA gye yeetabika

Ekyanulo ekituufu:

**D**",True
C,"Nnekennenya ekibuuzo kino:

Ekibuuzo kyebuuza: Kintu ki omuyizi ky'alina okuba ng'amanyi okusobola okukola ku musingi gwa VSEPR mu molekyu ez'enjawulo?

VSEPR (Valence Shell Electron Pair Repulsion) ye theory ekozesebwa okuzuula enkola y'ebisengeke mu molekyu okusinziira ku kuwakanya kw'ebipapula by'electron mu valence shell.

Okusobola okukozesa VSEPR obulungi, omuyizi alina okumanya:
- Omuwendo gw'ebipapula by'electron ebiri mu valence shell
- Engeri ebipapula bino gye biwakanyagana
- Enkola ey'ebisengeke egiva mu kuwakanya kuno

Nnekennenya buli kirowoozo:

A. Dipole moments - kino kijja oluvannyuma w'okuzuula enkola
B. Duet ne octet rule - kino kikulu nnyo kubanga VSEPR esinziira ku valence electrons n'engeri gye zigatta okutuukiriza octet/duet
C. Empandiika za kemiko - ziyamba naye si kintu ekikulu ennyo
D. Akakodyo ka VSEPR - kino kye kibuuzo kyennyini, si kintu ky'omuyizi ky'alina okumanya nga tannaba

Ekisingawo obukulu kwe kumanya duet ne octet rule kubanga bino bye bisinga okukulu mu kutegeera valence electrons ezikola mu VSEPR.

**B**",True
A,"Nnekennenya ekibuuzo kino:

Ekigendererwa: ""Okunnyonnyola engeri pH gy'ekolamu mu kwetoloolesa asidi ow'amaanyi n'ekintu ekirina obunafu obutono.""

Kino kye kigendererwa ekikwata ku **buffer solutions** (ebintu ebikuuma pH) - engeri pH bw'esigala nga teyinza kukyuka nnyo ng'oyongedde asidi ow'amaanyi oba ekireevu ekinafu.

Nnekennenya buli kyokulabirako:

**A. Bazimba ekkubo ly'ekigeranyo ky'ek asidi ennywevu n'ekireebu ekinafu.**
- Kino kikwata ku buffer system naye si ku ""kwetoloolesa asidi ow'amaanyi""

**B. Bakola okukebera asidi ow'amaanyi nga bakozesa ebintu eby'obusirikale okusobola okugiweweesa.**
- Kino si ku pH n'engeri gy'ekyuka

**C. Bagera omuwendo gw'obungi bw'ekyokulwanyisa ekikakali n'ekyokulwanyisa ekinafu okusinziira ku pKb.**
- Kino kikwata ku calculations naye si ku kwetoloolesa pH

**D. Bagenderera okumanya obungi bw'ek asidi ennywevu nga basinziira ku bungi obumanyiddwa bw'ekireevu ekinafu.**
- Kino kye **titration** - omuyizi agenda kwongera ekireevu ekinafu (obungi obumanyiddwa) ku asidi ennywevu okusobola okumanya obungi bwayo. Mu nkola eno, pH ekyuka nnyo mu kwetoloolesa equivalence point, era kino kiragisa bulungi engeri pH gy'ekolamu.

**D**",True
C,"Nnekennenya ekibuuzo kino:

Ekigendererwa kye kunnyonnyola n'okulaga engeri empalirizo eziyitibwa ionic ne covalent bonds gye zikoleka.

Okutuukako ekigendererwa kino, abayizi balina:
- Okunnyonnyola (okwawula) ionic ne covalent bonds
- Okulaga (okukola/okukozesa) engeri zombi gye zikoleka

Nnekennenya buli ky'okulonda:

**A.** Balaga ekifananyi kya Lewis - kino kiragisa obukugu bw'okukola molekyu naye tekikakasa nti basobola okwawula ionic ne covalent.

**B.** Babuuzibwa ku duet/octet rule - kino kikwata ku nteekateeka ya electrons naye si kunnyonnyola njawulo wakati wa ionic ne covalent.

**C.** Bawa ebintu bisatu n'ennamba za atomu, babagamba bakole molekyu bbiri, buli emu nga erimu ekika ky'obubonero obubiri obw'enkolagana (ionic ne covalent) - Kino kibasobozesa:
  - Okunnyonnyola (okwawula) ionic ne covalent
  - Okulaga (okukola) zombi engeri

**D.** Baleetera ommeeza gw'obubonero bw'okubulukuka n'okunyunguluka - kino kiyamba okuteebereza naye si kukola/okulaga emikwatane.

Ekyanulo ekituufu:

**C**",True
B,"Nneekebera ekibuuzo kino n'obwegendereza:

Ekibuuzo kyogera ku kabonero: ""Kozesa omulamwa gw'obungi bw'ebiri mu kintu ekimusaanuusa.""

Omulamwa gw'obungi bw'ebiri mu kintu (density) gwe mugatte gw'obuzito bw'ekintu n'obunene bwakyo. Ekimusaanuusa kitegeeza ekintu ekigattululwa mu mazzi.

Nneekebera buli kikolwa:

A. Kigattulula ebintu ebitali bimu mu mazzi - kino kiyinza okukwata ku density naye tekigenderera butereevu ku ""mulamwa gw'obungi bw'ebiri mu kintu""

B. Kigattulula omuwendo gw'ebintu ebigattululwa ogw'enjawulo mu buziba bw'amazzi obutakyuka era bategeka buli kikulukusi mu mutindo ogweyongera - Kino kigenderera butereevu ku kugeraageranya obungi bw'ebiri mu bintu eby'enjawulo (density) nga bakozesa amazzi ng'ekipimo ekitakyuka.

C. Kigattulula omuwendo ogw'ekika ky'obuziba ogw'enjawulo - kino kikwata ku byazalula, si ku density y'ebintu

D. Kigattulula ebintu mu byazalula eby'enjawulo - kino nakyo kikwata ku byazalula, si ku density y'ebintu

Ekikolwa ekigenderera butereevu akabonero k'okukozesa omulamwa gw'obungi bw'ebiri mu kintu (density) mu kumusaanuusa kwe:

**B**",True
C,"Nnekennenya ekibuuzo kino:

Mu kiseera w'obutaffaali bwa Downs okufuna sodiyamu ey'ekyuma okuva mu NaCl:

**Ku cathode (negative electrode):**
- Na⁺ ions zikendeezebwa okufuna sodiyamu ey'ekyuma
- Na⁺ + e⁻ → Na (reduction)

**Ku anode (positive electrode):**
- Cl⁻ ions zioksidizibwa okufuna ggaasi ya chlorine
- 2Cl⁻ → Cl₂ + 2e⁻ (oxidation)

Nnekennenya buli kiyanulo:

A. ❌ - Sodiyamu eterekebwa ku **cathode** si anode, era kino kuba reduction si oxidation

B. ❌ - Chlorine efulumizibwa ku **anode** si cathode

C. ✓ - **Kino kituufu** - Ayoni za chloride zigenda ku anode okwoksidizibwa

D. ❌ - Sodiyamu ey'ekyuma etambula ku cathode (si ""obutaffaali bwa sodium"")

**C**",True
C,"Nnekennenya ekibuuzo kino ng'ogoberera enkola ey'okunoonyereza ku ssaayansi:

Ekibuuzo kyetaaga ensonga entuufu ey'ekisaayansi ku mukwano wakati w'ebirungo ebiwoomerera n'obulamu bw'omuntu (kookolo).

Nnekennenya buli kiyanulo:

A. Saccharin aleeta kookolo w'ensigo - kino kigamba nti waliwo okunoonyereza okwakolebwa ku mpuku okwalaga kino. Kino kya ssaayansi kubanga kiyanjuddwa mu kunoonyereza.

B. Kigamba nti ebirungo ebisaasaanya birimu chlorine esobola okuleeta kookolo - kino kya ""esobola"" si nsonga entuufu, kya kulowooza.

C. Kigamba nti omuwendo gw'abantu abalwadde kookolo gwatandika okweyongera mu 1973, emyaka 8 oluvannyuma lwa aspartame okutundibwa - kino si nsonga entuufu kubanga correlation si causation. Era aspartame bwe yatundibwa mu 1981, naye kookolo gwatandika okweyongera mu 1973 (nga aspartame tennatandika kutundibwa).

D. Kigamba nti ebibiina bigambye - kino si kunoonyereza kwa ssaayansi, kya political statement.

Ekiyanulo ekituufu kye:

**A**",True
B,"Nnekennenya ekibuuzo kino:

Ekibuuzo kyogera ku kunoonyereza okukwata ku bintu bya carbonyl (formaldehyde ne acetone) nga bakozesa Tollens' reagent ne chromic acid.

Ebimanyiddwa mu ssaayansi:

1. **Tollens' reagent**: Ekikozesebwa kino kikola bulungi ku **aldehydes zokka** (nga formaldehyde). Kivaamu ""silver mirror"" bwe kikola ku aldehyde naye tekikola ku ketones.

2. **Chromic acid**: Ekikozesebwa kino kikola ku **aldehydes ne alcohols** naye tekikola bulungi ku ketones.

Mu kunoonyereza kuno:
- Formaldehyde = aldehyde
- Acetone = ketone

Ebisuubirwa:
- Tollens' reagent ejja kukola ku formaldehyde (aldehyde) yokka, si ku acetone
- Chromic acid ejja kukola ku formaldehyde naye si ku acetone

Nnekennenya ebyokuddamu:

A. Asidi ya kromiki ekkiriza okutegeera ketone zokka - **SI KITUUFU** (tekikola ku ketones)

B. Ekikozesebwa kya Tollens kikkiriza okumanya obulungi ebibala bya aldehide byokka - **KITUUFU** (Tollens' reagent kikola ku aldehydes zokka)

C. Asidi ya kromiki esobozesa okutegeera ekikwatagana kyonna ekya kabonayiro - **SI KITUUFU** (tekikola ku ketones)

D. Ekikozesebwa kya Tollens kisobozesa okutegeera ekigatte kyonna ekya carbonyl - **SI KITUUFU** (kikola ku aldehydes zokka, si carbonyl zonna)

**B**",True
C,"Nsoose ntegeere ekibuuzo:

Omusomesa agenda kutandika okukola ku kigendererwa eky'okwetegereza n'okunnyonnyola **enkyukakyuka** ezibaawo mu bintu ng'omuntu akozesa amaanyi, ekitangaala, ebbugumu, n'amazzi.

Kino kitegeeza nti ekigendererwa kikulu kiri ku **nkyukakyuka** (changes/transformations) ezibaawo mu bintu.

Okwetegereza enkola ey'okuyigiriza:
- Abaana basaanye okusooka okutegeera **ebintu** nga bwe biri (their properties)
- Oluvannyuma ne bayiga engeri **ebintu gye bikyukakyuka** bwe bikozesebwako amaanyi, amazzi, ebbugumu, n'ekitangaala

Nga tuntunuulira ebyokulabirako mu bibuuzo ebisooka:
- Abaana basooka okuyiga **obubonero bw'ebintu** (properties) nga langi, obunene, obuwewufu
- Oluvannyuma ne bayiga **enkyukakyuka** mu bintu

Kale, omusomesa asaanye okusooka okuyigiriza abaana **ebintu ebikulu** (properties) ebikwata ku maanyi, ekitangaala, ebbugumu, n'amazzi nga tannaba kwogera ku **nkyukakyuka** zaabyo.

Ekyanulo ekituufu kiri:

**B**",True
A,"Nnekennenya ekibuuzo kino:

Omusomesa ayagala okulaga **ebika by'ensi** (types/kinds of soil/earth materials) eri abayizi ba kinaana nga akozesa ekintu ekya bulijjo.

Ka ntunuulire buli kirowoozo:

A. **Egga enjigge enfumbe** - Kino kiraga kintu kimu kyokka, si bika by'ensi eby'enjawulo

B. **Akawo ka Russia akateekateekaamu obukawo obulala** - Kino kisobola okulaga ebika by'ensi eby'enjawulo (musenyu, bbumba, lusenke, n'ebirala) mu bika by'akawo obw'enjawulo

C. **Ebibala ebirimu ebitundu** - Kino kikwata ku bibala, si bika by'ensi

D. **Akapiira ak'ebbombo** - Kino kiraga kintu kimu kyokka

Ekisobola okulaga **ebika by'ensi eby'enjawulo** obulungi kiri akawo ka Russia (matryoshka doll) akateekamu obukawo obulala - buli kawo kasobola okukozesebwa okulaga ekika ky'ensi eky'enjawulo.

**B**",True
A,"Nnekennenya embeera eno:

Omusomesa abuuza Mariana: ""Olowooza lwaki obuwuka bwa 'pill bugs' butuula bwe butyo?""

Ekibuuzo kino kisaba Mariana:
- Okulowooza ku nsonga
- Okugezaako okunnyonnyola lwaki ebintu biri nga bwe biri
- Okukola ebirowoozo ku nsoonga eziyinza okuba emabega w'ekyo ky'alabye

Kino kye kigendererwa kya **okuteebereza** - okukola ebirowoozo ku nsonga n'ennyonnyola ez'ebyobulamu n'ebintu bye tulaba.

**A**",True
D,"Nnekennenya ekibuuzo kino:

Omusomesa ayagala okumanya oba abayizi basobola **okuteekateeka omulimu ogw'okugezesa** nga basinziira ku kibuuzo ekyabaweereddwa.

Okuteekateeka omulimu ogw'okugezesa kizingiramu:
- Okulondoola ebintu ebikyuka (variables)
- Okuzuula ekikyuka ekireetera enkyukakyuka (independent variable)
- Okuzuula ekikyuka ekikyuka (dependent variable)
- Okuteekateeka engeri y'okukola okulaba enkyukakyuka

Nnekennenya buli ky'okulondamu:

A. Kukebera ebifaananyi n'okuggyamu amawulire - kino kikwata ku kukuŋŋaanya data, si kuteekateeka okugezesa

B. Kukozesa ebifaananyi eby'omulembe okuyamba okunyonyola - kino kikwata ku kunyonyola, si kuteekateeka okugezesa

C. Okwawula ebibuuzo ebya ssaayansi okuva ku bitali bya ssaayansi - kino kikwata ku kutegeera ebibuuzo, si kuteekateeka okugezesa

D. Okulondoola ebintu ebikyuka n'ebyo ebireetera okukyuka mu kunoonyereza - kino kye kikulu nnyo mu kuteekateeka okugezesa, kubanga oteekwa okutegeera variables n'enkolagana yazo

**D**",True
D,"Nneebaza okubuuza kino. Ka nnoonyereze mu bulungi:

Ekibuuzo kyebuuza ku **kkiruwa ki ekiyinza okusobozesa omusomesa okumanya endowooza z'abayizi ze balina ku ngeri enzirika y'omuliro gy'ebeerawo**.

Ekikulu wano kwe **kumanya endowooza z'abayizi ze balina dda** (prior knowledge/misconceptions) ku ngeri omuliro gw'enzirika gwe gubaawo.

Ka nnekennekenye buli kiruwa:

**A.** Okumanyikira ebitundu - kino kiyamba okumanya obanga bamanyi ebitundu, naye si nnyo endowooza zaabwe ku ngeri gy'ebeerawo.

**B.** Okukola ekiragiro - Kino **kisobozesa abayizi okulaga endowooza zaabwe** nga bakola ekyokulabirako. Mu kukola, bajja kulaga okutegeera kwabwe okw'amazima ku ngeri omuliro gw'enzirika gye gubaawo. Omusomesa ayinza okulaba endowooza enkyamu oba entuufu ze balina.

**C.** Okunnyonnyola nga bakozesa maapu - kino kiyigiriza erinnya, naye si nnyo kulaga endowooza zaabwe ku nkola.

**D.** Okulema omusaale - kino kuyamba okulaba obanga bategeera, naye si nnyo kulaga endowooza zaabwe ez'edda.

Ekikolwa eky'okukola ekiragiro (B) kye kisobozesa ennyo omusomesa okulaba n'okumanya endowooza z'abayizi ze balina ku nkola.

**B**",True
C,"Nnekennenya ekibuuzo kino:

Ekibuuzo kyebuuza ku murimu ki oguyamba abayizi okunoonyereza ku **nsonga enkulu evirako okwokya kw'ensi**.

Nnekennenya buli kirowoozo:

**A.** Ekitabo ekigattulukuka ku CFCs n'okwonooneka kw'olububi lwa ozone - Kino kikwata ku **olububi lwa ozone**, si ku kwokya kw'ensi (global warming/climate change). Wadde nga bino byombi bikwata ku mbeera y'obutonde, nsonga zaawukana.

**B.** Amawulire agakwata ku bungi bwa CO2 mu bibuga eby'enjawulo - CO2 ye ggaasi enkulu eviirako okwokya kw'ensi. Kino kituufu naye kya data yokka.

**C.** Omulimu gw'okusoma okw'ekinnafuna ku **kwongerekeka kw'obungi bwa CO2** mu nampewo - CO2 ye ggaasi enkulu eviirako okwokya kw'ensi (greenhouse gas). Omulimu gw'okusoma ogw'ekinnafuna gusobozesa abayizi okunoonyereza n'okwekenneenya ensonga eno mu ngeri ey'omugaso.

**D.** Ebipapula by'abakugu ku ngeri ebbugumu bwe likosa empewo embi - Kino kikwata ku **pollution** okutwalira awamu, si ku kwokya kw'ensi nga nsonga enkulu.

Ekiyanulo ekituufu:

**C**",True
C,"Nnekennenya ekibuuzo kino:

Omusomesa aleese omutwe gw'amawulire agakwata ku **obucaafu bw'obutonde bw'ensi mu Chile** era nga buleetera **abantu okufa olw'endwadde z'omutima n'amawuggwe**. 

Omusomesa asaba abayizi **okuteekateeka n'okukulembera empaka ku ngeri ez'okuziyizaamu ekizibu kino**.

Empaka zeetaaga:
- Okukaayana ku ngeri ez'enjawulo
- Okwogera ku birungi n'obubi bya buli ngeri
- Okusalawo engeri esinga obulungi

Nnekennenya buli kiragiro:

A. Kukebera ebifaanyi - kino kya kunoonyereza data, si mpaka
B. Okugeraageranya nkola mu bitundu ebirala - kino kya kunoonyereza, si mpaka
C. **Okukaayana ku birungi n'obubi ebiri mu ngeri ez'enjawulo** - kino kikwatagana n'empaka
D. Okunoonyereza ensonga - kino kya kunoonyereza, si mpaka

Ekibuuzo kyetaaga **empaka** - okukaayana, okuwabula ebirowoozo eby'enjawulo, n'okusalawo.

**C**",True
B,"Nnekennenya ekibuuzo kino:

Ekigendererwa: Okukebera oba abayizi bakozesa okumanya kwe bafunye ku by'emirungo gy'emmere mu bulamu bwabwe obwa bulijjo.

Nnekennenya buli kyokulabirako:

A. Bakola enteekateeka y'emmere entuufu eri abavubuka - Kino kikozesa okumanya ku by'emmere naye si mu bulamu bwabwe obwa bulijjo.

B. Buli omu akola enteekateeka y'emmere esinzira ku buzito bwe, obuwanvu bwe, okukola dduyiro, n'ekikula kye - Kino kikozesa okumanya ku by'emmere mu bulamu bwabwe obwa bulijjo (ebikwatagana nabo ssebo).

C. Bakola olukalala lw'emmere erimu ebiriisa ebisinga bye balya - Kino kikozesa okumanya ku by'emmere mu bulamu bwabwe obwa bulijjo (bye balya bulijjo).

D. Bakebera ebyava mu kunoonyereza okwakolebwa mu ssomero - Kino si ku bulamu bwabwe obwa bulijjo.

Ekibuuzo kyetaaga ekyokulabirako ekikozesa okumanya ku by'emirungo gy'emmere mu bulamu bwa bulijjo bwa buli muyizi ssebo.

**C**",True
B,"Nnekennenya ekibuuzo kino:

Ekigendererwa: ""Okunnyonnyola enkolagana wakati w'omulimu gw'akataffaali n'ebitundu byako.""

Ekigendererwa kino kyetaaga abayizi okutegeera engeri ebitundu by'akataffaali bwe bikwatagana n'omulimu gwako - kwe kugamba, buli kitundu kikola mulimu ki era engeri gye kikwatagana n'omulimu gw'akataffaali gwonna.

Nnekennenya buli kirowoozo:

A. Seliyo ng'ennyingo enkulu ezimba ebiramu - Kino kikwata ku nkola ya seliyo naye tekinyonnyola nkolagana wakati w'omulimu n'ebitundu.

B. Gerageranya obutaffaali n'ebizimbe ebiri mu bika by'obutaffaali eby'enjawulo - Kino kikwata ku kugerageranya ebika, si nkolagana y'omulimu n'ebitundu.

C. Gambawola ebintu ebikulu ebiri mu butoffaali bwa pulokaryoti ne yukaryoti - Kino kikwata ku nkola z'ebitundu eby'enjawulo, naye si nkolagana y'omulimu n'ebitundu.

D. Enyingo z'obusirikale buli omu zikwatagana zitya... - Kino kikwata ku byafaayo, si nkolagana y'omulimu n'ebitundu.

Nga nfumiitiriza ku nkola y'ebibuuzo ebisooka, ekibuuzo kino kyetaaga okunoonyereza obutuufu. Naye mu birowoozo ebiweereddwa, tewali na kimu ekinyonnyola bulungi enkolagana wakati w'omulimu gw'akataffaali n'ebitundu byako.

Ekirowoozo ekisembera ennyo kigendererwa kye:

**A**",True
A,"Nnekennenya ekibuuzo kino:

Omulimu guno gukwata ku:
- Okunywa ebintu eby'enjawulo (amazzi, isotonic drink, tewali kintu)
- Okukuŋŋaanya omusulo mu bbanga ly'eddakiika 90
- Okupima obungi n'enzitoya y'omusulo
- Okulowooza ku birungo by'omusulo n'omusaayi

Bumanyirivu bwa ssaayansi obukozeseddwa:
1. **Okwekenneenya data** - bakuŋŋaanya omusulo, bapima obungi n'enzitoya (data)
2. **Okulowooza ku birungo** - basinziira ku biva mu buli muntu

Ekigendererwa ky'omulimu:
- Okwolesa engeri ebikulukusi eby'enjawulo (amazzi, isotonic, tewali kintu) bwe bikosa ku musulo n'omusaayi

Ekyanulo ekituufu:

**A**

Kubanga omulimu guno guyamba abayizi:
- **Okwekenneenya data** (okupima obungi n'enzitoya y'omusulo)
- **Okusoma ku bukanyufu bw'amazzi** (okwolesa engeri amazzi n'ebikulukusi bwe bikosa ku musulo)",True
B,"Nneekebera buli kirowoozo:

A. Enkyukakyuka ez'ekikemiko zisobola okukyuka okudda ennyuma oba obutakyuka.
- Kino kituufu. Enkyukakyuka ezimu ez'ekikemiko zikyuka okudda ennyuma (reversible) ate ezimu tezikyuka (irreversible). Kino si kirowoozo kikyamu.

B. Okufumba amazzi kireetawo enkyukakyuka etakyuka.
- Kino kikyamu. Okufumba amazzi kwe kukyusa amazzi okuva mu mbeera ey'ekikulukusi okudda mu mbeera ey'ekikaluba (evaporation). Kino nkyukakyuka ya fizikolo si ya kikemiko, era ekyuka okudda ennyuma (reversible) - amazzi gasobola okudda mu mbeera ey'ekikulukusi nga gafuuse condensation. Kino kye kirowoozo ekikyamu abayizi kye batera okuba nakyo.

C. Obugumu busigala nga tebukyuka amazzi bwe gava mu mbeera ey'ekikaluba okudda mu mbeera ey'ekikulukusi.
- Kino kituufu. Mass conservation law.

D. Obuzito bw'ekintu busigala nga bwe bumu nga kikyusiddwa mu nkola ey'ekikemiko.
- Kino kituufu. Law of conservation of mass.

**B**",True
B,"Nnekennenya ekibuuzo kino:

Omusomesa aleese embeera ey'okugatta amazzi abiri ag'ebbugumu ery'enjawulo (60°C ne 20°C). Abayizi bakoze okubala okwa tteoriya ne bafuna ebbugumu erimu, naye bwe baakola omugero gw'omugaso, ebbugumu eryava lyali lya wansi okusinga lye baali basuubira.

Omusomesa abasaba:
- Okuwa ensonga lwaki kino kibaddewo
- Okulaga ebyo bye baasinziirako bwe baali bakola okubala

Ekibuuzo kyebuuza: Omusomesa asinga okwagala ki okuyita mu nkola eno?

Nnekennenya ebyokuddamu:

A. Londa ensobi mu kubala - Nedda, kubanga abayizi baakola okubala obulungi naye ebbugumu eryava mu mugero lyali lya wansi

B. Kebera obunafu bw'omugerageranyo - Nedda, si kino ekigendererwa kikulu

C. Laga ensobi mu nkola y'okugezesa - Nedda, si kino

D. Teekateeka enkola y'okugezesa esobola okufuna data etuukana obulungi n'omusingi - Ye, kubanga omusomesa ayagala abayizi bategeere lwaki data ey'omugaso ey'enjawulo n'eya tteoriya, era bateeketeeke enkola ennungi ey'okugezesa

**D**",True
C,"Nneebaza okubuuza kino. Ka nnoonyereze mu kibuuzo:

Omuyizi alina endowooza nti amasannyalaze ""gaggwaamu"" nga gayita mu buli katole mu mulandira (series connection). Omusomesa ayagala okusoomooza butereevu endowooza eno.

Okusomooza butereevu kitegeeza okulaga omuyizi amazima agasobola okulabika mu ngeri ey'amaanyi - si kubuulira oba kunnyonnyola mu bigambo byokka.

Ka ntunuulire buli kikolwa:

A. Kunnyonnyola mu bigambo - kino si kulaga mu ngeri ey'amaanyi, kya theory

B. Kulaga omulimu - kino kiyinza okulaga naye tekikwata ku kugeraageranya series ne parallel

C. Kupima era okugeraageranya amaanyi - kino kya theory era si kulaga mu ngeri ennyangu ey'amaanyi

D. Kulaga ekisiikirizo eky'ebbulbuzi nnya mu parallel n'ekirala mu series - kino kisobozesa omuyizi **okulaba** mu ngeri ey'amaanyi enjawulo wakati wa series (amasannyalaze gaggwaamu) ne parallel (amasannyalaze tegaggwaamu bwe gatyo)

Ekikolwa ekisoomooza butereevu endowooza y'omuyizi kwe kulaga mu ngeri ey'amaanyi enjawulo wakati w'enkola zombi.

**D**",True
C,"Nnekennenya ekibuuzo kino:

Omuyizi yaddamu nti: ""Oluvannyuma lw'ekiseera ekiwanvu nga birongoosebwa DDT, ebiwuka byakulaakulanya obukuumi obwabyo obwabyambuyisa okusobola okubeera nga tebikwatibwa ddagala lino.""

Enkyamu mu kuddamu kuno eri mu kutegeera engeri natural selection bw'ekola.

Ebiwuka tebyakulaakulanya obukuumi nga kibinja oluvannyuma lw'okurondoosebwa DDT. Wabula, ebiwuka ebimu byalina enjawulo ez'obutonde (genetic variations) ezaabiganyanga DDT, era ebyo bye byawonye ne bizaala abaana. Enjawulo zino zaaliwo dda, si nti zakulaakulanyizibwa olw'okurondoosebwa.

Ekibuuzo kyebuuza: ""Ndowooza ki enkyamu erabika mu kuddamu kw'omuyizi?""

Nnekennenya buli ky'okulondamu:

A. Kino kituufu - kino kye kigambo ekituufu ku natural selection
B. Kino kituufu - kino nayo nkola ya natural selection
C. **Kino si kituufu** - kino kyogera nti abantu ""balina okukulaakulanya"" enkola - kino kye kibuusabuusa ekiri mu kuddamu kw'omuyizi
D. Kino kituufu - kino nayo nkola ya natural selection

Enkyamu mu kuddamu kw'omuyizi eri mu kulowooza nti ebiwuka ""byakulaakulanya"" obukuumi nga kigendererwa, nga bwe kiri mu C.

**C**",True
B,"Nnekennenya ekibuuzo kino:

Ekibuuzo kyogera ku nteekateeka y'ebintu okuva ku kikulu okudda ku kitono mu kukuuma amawulire g'obutonde.

Ebintu ebiweebwayo:
1. Okusala amagulu (Crossing-over)
2. Okukyusa endaga butonde (Chromosomal permutation)
3. Entabaganyi n'okweyawulamu kw'obutoffaali mu butoffaali bw'omubiri n'obukaba
4. Enteekateeka y'ebintu by'obutonde mu butoffaali
5. Ebifo obutoffaali we bukakkanya okweyawulamu

Okuva ku kikulu okudda ku kitono:
- Kikulu ennyo: Enteekateeka y'ebintu by'obutonde mu butoffaali (4)
- Ebifo obutoffaali we bukakkanya okweyawulamu (5)
- Entabaganyi n'okweyawulamu kw'obutoffaali (3)
- Okusala amagulu/Crossing-over (1)
- Okukyusa endaga butonde (2)

Enteekateeka eno ekwatagana ne: 4 - 5 - 3 - 1 - 2

**A**",True
C,"Nnekennenya ekibuuzo kino:

Ekigendererwa: Okuyamba abayizi okutegeera nti ssaayansi nkola enkyukakyuka ey'okuzimba okumanya ng'enkulakulana yaayo erina omugaso ku bantu.

Nneebera buli kirowoozo:

**A.** Akabonero k'obutoffaali n'omusayansi eyasooka okwogera ku nkola eno - Kino kiragisa enkulakulana ya ssaayansi n'omugaso waayo.

**B.** Ebifaananyi by'obutoffaali eby'enjawulo ebyakuumiddwa - Kino kiragisa nti ssaayansi kyakozesebwa mu ngeri ez'enjawulo, naye tekikakasa nnyo ku nkola enkyukakyuka n'enkulakulana.

**C.** Okuwandiika omutwe ogukwata ku ngeri abasayansi gye bayambyeko - Kino kiragisa bulungi nti ssaayansi nkola enkyukakyuka ng'abasayansi ab'enjawulo bayambyeko okuzimba okumanya.

**D.** Omukolo n'omwanaaluli - Kino kiragisa ebika by'obutoffaali n'engeri gye buzimbibwamu, naye tekikakasa nnyo ku nkola enkyukakyuka ey'okuzimba okumanya.

Ekibuuzo kyetaaga enkola eragisa nti ssaayansi **nkola enkyukakyuka** ey'okuzimba okumanya nga **enkulakulana yaayo** erina omugaso.

**C**",True
B,"Nnekennenya ekibuuzo kino:

Omusomesa akoze enteekateeka ennungi ey'ebikolebwa:
1. Okuwa amagezi n'okubuuza ebibuuzo by'okutandikira
2. Okukuŋŋaanya ebirowoozo ku lubaawo
3. Okutegeka abayizi mu bibinja n'ebikozesebwa
4. Okukola ekyokulabirako (bbaluuni ne ruler ku nviiri/kiyimbi)
5. Okuwandiika bye balabye
6. Okunnyonnyola okukkiriziganyiziddwaako

Nnekennenya buli kyokuddamu:

A. Ebikulu eby'empisa - Omusomesa yateekateeka bulungi, yawa ebikolebwa ebitegeerekeka
B. Ebintu ebikulu - Omusomesa yawa ebintu (bbaluuni, empapula, olugoye, ruler) era yalagira engeri y'okubikozesa
C. Obukenkufu mu kulowooza - Omusomesa yasaba abayizi ""okuwa endowooza n'okuwandiika bye balabye"" era ""okunnyonnyola okukkiriziganyiziddwaako""
D. Okukenkufu tekukwataganyizibwa na birumirwa ebyayita - Omusomesa yatandika n'okubuuza ku ntandikwa y'amasannyalaze (ebirowoozo ebyayita) era yakuŋŋaanya eby'okuddamu ku lubaawo

Obunafu bwe buli wano: Omusomesa yatandika n'okubuuza ebibuuzo n'okukuŋŋaanya ebirowoozo ku lubaawo (step 2), naye oluvannyuma y'ekyokulabirako (step 6), abayizi basabiddwa ""okunnyonnyola okukkiriziganyiziddwaako"" - naye tewali kuddamu eri ebirowoozo ebyasooka oba okukwataganya n'ebyo bye baali balowoozezza ku ntandikwa.

**D**",True
